pair,open_z,close_z,stop_z,window,n_trades,win_rate,avg_pnl_pct,total_pnl_pct,avg_win_pct,avg_loss_pct,profit_factor,n_stops,avg_duration_days,sharpe_approx
AL35/GD35,2.5,0.5,3.0,20,6,100.0,1.5900342454020338,9.540205472412202,1.5900342454020338,0.0,inf,0.0,5.666666666666667,1.8494927145806621
AL35/GD35,2.5,0.5,3.0,40,6,66.66666666666666,0.5689654692679617,3.4137928156077697,1.3588103947574113,-1.0107243817109377,2.68878523036565,2.0,7.0,0.4737261647316688
AL35/GD35,2.5,0.5,4.0,10,4,100.0,1.2484272301407637,4.993708920563055,1.2484272301407637,0.0,inf,0.0,3.25,1.8426422591710698
AL35/GD35,2.5,0.5,4.0,20,6,100.0,1.5900342454020338,9.540205472412202,1.5900342454020338,0.0,inf,0.0,5.666666666666667,1.8494927145806621
AL35/GD35,2.5,0.5,4.0,40,5,80.0,0.8948750798929439,4.474375399464719,1.3588103947574113,-0.9608661795649261,5.656606189938631,0.0,12.6,0.8679190039864881
AL35/GD35,2.5,1.0,none,10,4,100.0,1.1741760593706028,4.696704237482411,1.1741760593706028,0.0,inf,0.0,3.0,2.083231245468862
AL35/GD35,2.5,1.0,none,20,7,100.0,1.806443182919218,12.645102280434527,1.806443182919218,0.0,inf,0.0,3.4285714285714284,1.894103509133533
AL35/GD35,2.5,1.0,none,40,5,80.0,0.773060042494871,3.8653002124743554,1.2065415980098204,-0.9608661795649261,5.022724802557353,0.0,8.8,0.7926096556277141
AL35/GD35,2.5,1.0,3.0,10,4,100.0,1.1741760593706028,4.696704237482411,1.1741760593706028,0.0,inf,0.0,3.0,2.083231245468862
AL35/GD35,2.5,1.0,3.0,20,7,100.0,1.806443182919218,12.645102280434527,1.806443182919218,0.0,inf,0.0,3.4285714285714284,1.894103509133533
AL35/GD35,2.5,1.0,3.0,40,6,66.66666666666666,0.46745293810290106,2.8047176286174063,1.2065415980098204,-1.0107243817109377,2.3874789603223117,2.0,3.8333333333333335,0.41233264606841236
AL35/GD35,2.5,1.0,4.0,10,4,100.0,1.1741760593706028,4.696704237482411,1.1741760593706028,0.0,inf,0.0,3.0,2.083231245468862
AL35/GD35,2.5,1.0,4.0,20,7,100.0,1.806443182919218,12.645102280434527,1.806443182919218,0.0,inf,0.0,3.4285714285714284,1.894103509133533
AL35/GD35,2.5,1.0,4.0,40,5,80.0,0.773060042494871,3.8653002124743554,1.2065415980098204,-0.9608661795649261,5.022724802557353,0.0,8.8,0.7926096556277141
AE38/GD38,1.0,0.0,none,10,0,,,,,,,,,
AE38/GD38,1.0,0.0,none,20,0,,,,,,,,,
AE38/GD38,1.0,0.0,none,40,0,,,,,,,,,
AE38/GD38,1.0,0.0,3.0,10,0,,,,,,,,,
AE38/GD38,1.0,0.0,3.0,20,1,100.0,3.805895926658198,3.805895926658198,3.805895926658198,0.0,inf,1.0,588.0,0.0
AE38/GD38,1.0,0.0,3.0,40,6,16.666666666666664,-2.713977156963056,-16.283862941778338,3.6119820001044687,-3.9791689883765615,0.1815445391062972,6.0,91.5,-0.782373887033151
AE38/GD38,1.0,0.0,4.0,10,0,,,,,,,,,
AE38/GD38,1.0,0.0,4.0,20,0,,,,,,,,,
AE38/GD38,1.0,0.0,4.0,40,0,,,,,,,,,
AE38/GD38,1.0,0.5,none,10,90,93.33333333333333,1.26439799175649,113.7958192580841,1.385914192812026,-0.4368288230210137,44.41739573222937,0.0,4.811111111111111,0.7921813798156913
AE38/GD38,1.0,0.5,none,20,70,94.28571428571428,1.4850088911077712,103.95062237754398,1.6494240532232256,-1.22784128379723,22.165321558513163,0.0,6.185714285714286,0.8212939258365596
AE38/GD38,1.0,0.5,none,40,42,95.23809523809523,1.1991399483063232,50.363877828865576,1.3925335642093928,-2.6687323697550642,10.435917666312859,0.0,9.380952380952381,0.9405546968154413
AE38/GD38,1.0,0.5,3.0,10,90,93.33333333333333,1.26439799175649,113.7958192580841,1.385914192812026,-0.4368288230210137,44.41739573222937,0.0,4.811111111111111,0.7921813798156913
AE38/GD38,1.0,0.5,3.0,20,71,94.36619718309859,1.4247526803554675,101.1574403052382,1.6559451636990896,-2.4477214156501987,11.331796712899955,1.0,6.084507042253521,0.6916672969389995
AE38/GD38,1.0,0.5,3.0,40,47,85.1063829787234,0.8984239790042186,42.22592701319827,1.533289304958212,-2.729377883590028,3.2101282947546026,6.0,8.23404255319149,0.4428230444820022
AE38/GD38,1.0,0.5,4.0,10,90,93.33333333333333,1.26439799175649,113.7958192580841,1.385914192812026,-0.4368288230210137,44.41739573222937,0.0,4.811111111111111,0.7921813798156913
AE38/GD38,1.0,0.5,4.0,20,70,94.28571428571428,1.4850088911077712,103.95062237754398,1.6494240532232256,-1.22784128379723,22.165321558513163,0.0,6.185714285714286,0.8212939258365596
AE38/GD38,1.0,0.5,4.0,40,42,95.23809523809523,1.1991399483063232,50.363877828865576,1.3925335642093928,-2.6687323697550642,10.435917666312859,0.0,9.380952380952381,0.9405546968154413
AE38/GD38,1.5,0.0,none,10,0,,,,,,,,,
AE38/GD38,1.5,0.0,none,20,0,,,,,,,,,
AE38/GD38,1.5,0.0,none,40,0,,,,,,,,,
AE38/GD38,1.5,0.0,3.0,10,0,,,,,,,,,
AE38/GD38,1.5,0.0,3.0,20,1,100.0,3.805895926658198,3.805895926658198,3.805895926658198,0.0,inf,1.0,588.0,0.0
AE38/GD38,1.5,0.0,3.0,40,6,0.0,-3.442266676285849,-20.653600057715096,0.0,-3.442266676285849,0.0,6.0,86.83333333333333,-1.6941531900542939
AE38/GD38,1.5,0.0,4.0,10,0,,,,,,,,,
AE38/GD38,1.5,0.0,4.0,20,0,,,,,,,,,
AE38/GD38,1.5,0.0,4.0,40,0,,,,,,,,,
AE38/GD38,1.5,0.5,none,10,52,92.3076923076923,1.2605739347999767,65.5498446095988,1.4980087430160502,-1.5886437637929047,11.315378139447983,0.0,4.653846153846154,0.8006176272740262
AE38/GD38,1.5,0.5,none,20,43,95.34883720930233,1.4981969164116171,64.42246740569954,1.7857643995881582,-4.396936488707475,8.325835564279119,0.0,6.534883720930233,0.8097600593242856
AE38/GD38,1.5,0.5,none,40,33,93.93939393939394,1.790716233871306,59.0936357177531,2.0575095799249934,-2.3445806299608476,13.602176048588257,0.0,9.424242424242424,1.1435364846304172
AE38/GD38,1.5,0.5,3.0,10,52,92.3076923076923,1.2605739347999767,65.5498446095988,1.4980087430160502,-1.5886437637929047,11.315378139447983,0.0,4.653846153846154,0.8006176272740262
AE38/GD38,1.5,0.5,3.0,20,43,95.34883720930233,1.3847196948438991,59.54294687828766,1.7857643995881582,-6.836696752413412,5.354657595224515,1.0,6.488372093023256,0.613481686928925
AE38/GD38,1.5,0.5,3.0,40,38,81.57894736842105,1.3411754754210177,50.96466806599867,2.2391298905686314,-2.635479791661271,3.762558411416194,6.0,8.0,0.5538563425863132
AE38/GD38,1.5,0.5,4.0,10,52,92.3076923076923,1.2605739347999767,65.5498446095988,1.4980087430160502,-1.5886437637929047,11.315378139447983,0.0,4.653846153846154,0.8006176272740262
AE38/GD38,1.5,0.5,4.0,20,43,95.34883720930233,1.4981969164116171,64.42246740569954,1.7857643995881582,-4.396936488707475,8.325835564279119,0.0,6.534883720930233,0.8097600593242856
AE38/GD38,1.5,0.5,4.0,40,33,93.93939393939394,1.790716233871306,59.0936357177531,2.0575095799249934,-2.3445806299608476,13.602176048588257,0.0,9.424242424242424,1.1435364846304172
AE38/GD38,1.5,1.0,none,10,59,93.22033898305084,1.1499906135419102,67.8494461989727,1.369564475759245,-1.8691499919464425,10.074906574019453,0.0,2.8135593220338984,0.7658237318352737
AE38/GD38,1.5,1.0,none,20,52,94.23076923076923,1.3127105005326014,68.26094602769527,1.5359690657757339,-2.3338460651052255,10.749421359061461,0.0,3.8076923076923075,0.8204760562338892
AE38/GD38,1.5,1.0,none,40,46,91.30434782608695,1.5942158926291399,73.33393106094043,1.872863049058712,-1.3315792498813668,14.768225035699887,0.0,4.956521739130435,1.0839249087390388
AE38/GD38,1.5,1.0,3.0,10,59,93.22033898305084,1.1499906135419102,67.8494461989727,1.369564475759245,-1.8691499919464425,10.074906574019453,0.0,2.8135593220338984,0.7658237318352737
AE38/GD38,1.5,1.0,3.0,20,52,94.23076923076923,1.215960703725375,63.2299565937195,1.5359690657757339,-4.010842543097149,6.254918878373929,1.0,3.769230769230769,0.6608455308824686
AE38/GD38,1.5,1.0,3.0,40,51,84.31372549019608,1.3195967240153414,67.29943292478241,1.9816103164760555,-2.2387263354609956,4.7576853331050515,5.0,4.372549019607843,0.6185963764708418
AE38/GD38,1.5,1.0,4.0,10,59,93.22033898305084,1.1499906135419102,67.8494461989727,1.369564475759245,-1.8691499919464425,10.074906574019453,0.0,2.8135593220338984,0.7658237318352737
AE38/GD38,1.5,1.0,4.0,20,52,94.23076923076923,1.3127105005326014,68.26094602769527,1.5359690657757339,-2.3338460651052255,10.749421359061461,0.0,3.8076923076923075,0.8204760562338892
AE38/GD38,1.5,1.0,4.0,40,46,91.30434782608695,1.5942158926291399,73.33393106094043,1.872863049058712,-1.3315792498813668,14.768225035699887,0.0,4.956521739130435,1.0839249087390388
AE38/GD38,2.0,0.0,none,10,0,,,,,,,,,
AE38/GD38,2.0,0.0,none,20,0,,,,,,,,,
AE38/GD38,2.0,0.0,none,40,0,,,,,,,,,
AE38/GD38,2.0,0.0,3.0,10,0,,,,,,,,,
AE38/GD38,2.0,0.0,3.0,20,1,100.0,4.810453141356968,4.810453141356968,4.810453141356968,0.0,inf,1.0,587.0,0.0
AE38/GD38,2.0,0.0,3.0,40,6,16.666666666666664,-2.1228387016363333,-12.737032209817999,3.852579913599995,-3.3179224246835988,0.23222845024578187,6.0,79.83333333333333,-0.6571029873069935
AE38/GD38,2.0,0.0,4.0,10,0,,,,,,,,,
AE38/GD38,2.0,0.0,4.0,20,0,,,,,,,,,
AE38/GD38,2.0,0.0,4.0,40,0,,,,,,,,,
AE38/GD38,2.0,0.5,none,10,19,94.73684210526315,1.372505394728995,26.077602499850904,1.4661140030074984,-0.3124495542840675,84.46180092848563,0.0,4.947368421052632,0.9877075919640185
AE38/GD38,2.0,0.5,none,20,23,91.30434782608695,1.5188354171321814,34.93321459404017,1.9582610924218635,-3.0951341734094795,6.64324721269823,0.0,7.217391304347826,0.7937330999044444
AE38/GD38,2.0,0.5,none,40,14,92.85714285714286,2.5950085661272766,36.33011992578187,3.038879387204088,-3.1753121078712754,12.441432744744432,0.0,12.928571428571429,1.1704145973891187
AE38/GD38,2.0,0.5,3.0,10,19,94.73684210526315,1.372505394728995,26.077602499850904,1.4661140030074984,-0.3124495542840675,84.46180092848563,0.0,4.947368421052632,0.9877075919640185
AE38/GD38,2.0,0.5,3.0,20,23,91.30434782608695,1.3066823507229695,30.0536940666283,1.9582610924218635,-5.534894437115417,3.7149292916136605,1.0,7.130434782608695,0.5020297112731597
AE38/GD38,2.0,0.5,3.0,40,19,73.68421052631578,1.5943492849723497,30.292636414474643,3.2896019701184014,-3.152358233436595,2.9219031703418197,5.0,9.263157894736842,0.4699282500676773
AE38/GD38,2.0,0.5,4.0,10,19,94.73684210526315,1.372505394728995,26.077602499850904,1.4661140030074984,-0.3124495542840675,84.46180092848563,0.0,4.947368421052632,0.9877075919640185
AE38/GD38,2.0,0.5,4.0,20,23,91.30434782608695,1.5188354171321814,34.93321459404017,1.9582610924218635,-3.0951341734094795,6.64324721269823,0.0,7.217391304347826,0.7937330999044444
AE38/GD38,2.0,0.5,4.0,40,14,92.85714285714286,2.5950085661272766,36.33011992578187,3.038879387204088,-3.1753121078712754,12.441432744744432,0.0,12.928571428571429,1.1704145973891187
AE38/GD38,2.0,1.0,none,10,20,95.0,1.2542083454331059,25.08416690866212,1.351131427190516,-0.5873302079576875,43.70879748529677,0.0,3.0,0.896807888586071
AE38/GD38,2.0,1.0,none,20,26,92.3076923076923,1.5493945499892734,40.28425829972111,1.841628157342902,-1.9574087382542715,11.290200894793417,0.0,4.076923076923077,0.901655279489423
AE38/GD38,2.0,1.0,none,40,16,93.75,2.190876142599194,35.054018281587105,2.5166669982137995,-2.6959866916198854,14.002296484084228,0.0,7.3125,1.1243673708160342
AE38/GD38,2.0,1.0,3.0,10,20,95.0,1.2542083454331059,25.08416690866212,1.351131427190516,-0.5873302079576875,43.70879748529677,0.0,3.0,0.896807888586071
AE38/GD38,2.0,1.0,3.0,20,26,92.3076923076923,1.5493945499892734,40.28425829972111,1.841628157342902,-1.9574087382542715,11.290200894793417,0.0,4.076923076923077,0.901655279489423
AE38/GD38,2.0,1.0,3.0,40,21,76.19047619047619,1.382056023978004,29.023176503538085,2.7686875325757168,-3.0551648035346766,2.8999417949538877,5.0,5.333333333333333,0.4449465775927722
AE38/GD38,2.0,1.0,4.0,10,20,95.0,1.2542083454331059,25.08416690866212,1.351131427190516,-0.5873302079576875,43.70879748529677,0.0,3.0,0.896807888586071
AE38/GD38,2.0,1.0,4.0,20,26,92.3076923076923,1.5493945499892734,40.28425829972111,1.841628157342902,-1.9574087382542715,11.290200894793417,0.0,4.076923076923077,0.901655279489423
AE38/GD38,2.0,1.0,4.0,40,16,93.75,2.190876142599194,35.054018281587105,2.5166669982137995,-2.6959866916198854,14.002296484084228,0.0,7.3125,1.1243673708160342
AE38/GD38,2.5,0.0,none,10,0,,,,,,,,,
AE38/GD38,2.5,0.0,none,20,0,,,,,,,,,
AE38/GD38,2.5,0.0,none,40,0,,,,,,,,,
AE38/GD38,2.5,0.0,3.0,10,0,,,,,,,,,
AE38/GD38,2.5,0.0,3.0,20,1,0.0,-5.324811110379984,-5.324811110379984,0.0,-5.324811110379984,0.0,1.0,475.0,0.0
AE38/GD38,2.5,0.0,3.0,40,4,25.0,1.0540685775518566,4.216274310207426,7.910928428853565,-1.2315513728820462,2.1411824151356362,4.0,75.5,0.2611245987277323
AE38/GD38,2.5,0.0,4.0,10,0,,,,,,,,,
AE38/GD38,2.5,0.0,4.0,20,0,,,,,,,,,
AE38/GD38,2.5,0.0,4.0,40,0,,,,,,,,,
AE38/GD38,2.5,0.5,none,10,1,100.0,5.324869418328107,5.324869418328107,5.324869418328107,0.0,inf,0.0,2.0,0.0
AE38/GD38,2.5,0.5,none,20,9,88.88888888888889,1.9887374369253672,17.898636932328305,2.474766186969734,-1.8994925634295687,10.422851806280297,0.0,7.333333333333333,0.9273184406184151
AE38/GD38,2.5,0.5,none,40,5,80.0,1.7636629183176211,8.818314591588106,2.5462546883919637,-1.3667041619797486,7.452248289647612,0.0,15.8,0.9802534643513335
AE38/GD38,2.5,0.5,3.0,10,1,100.0,5.324869418328107,5.324869418328107,5.324869418328107,0.0,inf,0.0,2.0,0.0
AE38/GD38,2.5,0.5,3.0,20,9,88.88888888888889,1.437667426525544,12.939006838729895,2.474766186969734,-6.859122657027979,2.8863938561402396,1.0,7.111111111111111,0.4274126305489213
AE38/GD38,2.5,0.5,3.0,40,8,62.5,1.6299200228657738,13.03936018292619,3.346802860314466,-1.2315513728820462,4.529250577779202,3.0,7.875,0.6025081050180133
AE38/GD38,2.5,0.5,4.0,10,1,100.0,5.324869418328107,5.324869418328107,5.324869418328107,0.0,inf,0.0,2.0,0.0
AE38/GD38,2.5,0.5,4.0,20,9,88.88888888888889,1.9887374369253672,17.898636932328305,2.474766186969734,-1.8994925634295687,10.422851806280297,0.0,7.333333333333333,0.9273184406184151
AE38/GD38,2.5,0.5,4.0,40,5,80.0,1.7636629183176211,8.818314591588106,2.5462546883919637,-1.3667041619797486,7.452248289647612,0.0,15.8,0.9802534643513335
AE38/GD38,2.5,1.0,none,10,1,100.0,3.1723451073193307,3.1723451073193307,3.1723451073193307,0.0,inf,0.0,1.0,0.0
AE38/GD38,2.5,1.0,none,20,10,90.0,2.3928631454360096,23.928631454360097,2.693453445404907,-0.3124495542840675,77.5839833223288,0.0,4.4,1.1862092248837577
AE38/GD38,2.5,1.0,none,40,5,80.0,1.4736168640344736,7.368084320172368,2.1836971205380293,-1.3667041619797486,6.39113330093272,0.0,12.4,0.8607923183913967
AE38/GD38,2.5,1.0,3.0,10,1,100.0,3.1723451073193307,3.1723451073193307,3.1723451073193307,0.0,inf,0.0,1.0,0.0
AE38/GD38,2.5,1.0,3.0,20,10,90.0,2.3928631454360096,23.928631454360097,2.693453445404907,-0.3124495542840675,77.5839833223288,0.0,4.4,1.1862092248837577
AE38/GD38,2.5,1.0,3.0,40,8,62.5,1.4486412389388066,11.589129911510453,3.056756806031318,-1.2315513728820462,4.136729322786283,3.0,5.75,0.5437426209471904
AE38/GD38,2.5,1.0,4.0,10,1,100.0,3.1723451073193307,3.1723451073193307,3.1723451073193307,0.0,inf,0.0,1.0,0.0
AE38/GD38,2.5,1.0,4.0,20,10,90.0,2.3928631454360096,23.928631454360097,2.693453445404907,-0.3124495542840675,77.5839833223288,0.0,4.4,1.1862092248837577
AE38/GD38,2.5,1.0,4.0,40,5,80.0,1.4736168640344736,7.368084320172368,2.1836971205380293,-1.3667041619797486,6.39113330093272,0.0,12.4,0.8607923183913967
AL29/GD29,1.0,0.0,none,10,0,,,,,,,,,
AL29/GD29,1.0,0.0,none,20,0,,,,,,,,,
AL29/GD29,1.0,0.0,none,40,0,,,,,,,,,
AL29/GD29,1.0,0.0,3.0,10,0,,,,,,,,,
AL29/GD29,1.0,0.0,3.0,20,4,50.0,0.2174563568514385,0.869825427405754,6.3940041509939,-5.959091437291023,1.0729830576153379,4.0,131.75,0.03414786925345103
AL29/GD29,1.0,0.0,3.0,40,5,60.0,0.9870083492884347,4.935041746442174,4.65801526792642,-4.519502028668544,1.5459718476878357,5.0,114.4,0.193549565638334
AL29/GD29,1.0,0.0,4.0,10,0,,,,,,,,,
AL29/GD29,1.0,0.0,4.0,20,0,,,,,,,,,
AL29/GD29,1.0,0.0,4.0,40,1,100.0,4.780709736123758,4.780709736123758,4.780709736123758,0.0,inf,1.0,404.0,0.0
AL29/GD29,1.0,0.5,none,10,69,92.7536231884058,1.3818664423918712,95.34878452503911,1.5260359475676206,-0.46350322385772147,42.142662927543185,0.0,5.855072463768116,1.0229809353805646
AL29/GD29,1.0,0.5,none,20,66,98.48484848484848,1.5784999091139893,104.18099400152329,1.6031977053501878,-0.026856846238913573,3880.1224060616905,0.0,6.015151515151516,1.1940694162494285
AL29/GD29,1.0,0.5,none,40,51,100.0,1.6411867172803032,83.70052258129546,1.6411867172803032,0.0,inf,0.0,7.098039215686274,1.792361471717989
AL29/GD29,1.0,0.5,3.0,10,69,92.7536231884058,1.3818664423918712,95.34878452503911,1.5260359475676206,-0.46350322385772147,42.142662927543185,0.0,5.855072463768116,1.0229809353805646
AL29/GD29,1.0,0.5,3.0,20,68,95.58823529411765,1.5051731630427705,102.35177508690839,1.6617211304575368,-1.8866994642771706,19.08303813526218,3.0,5.794117647058823,0.9480316230820154
AL29/GD29,1.0,0.5,3.0,40,56,92.85714285714286,1.4166712152416605,79.33358805353299,1.8010854434057966,-3.5807137508921096,6.538950721330879,5.0,6.321428571428571,0.821146662222418
AL29/GD29,1.0,0.5,4.0,10,69,92.7536231884058,1.3818664423918712,95.34878452503911,1.5260359475676206,-0.46350322385772147,42.142662927543185,0.0,5.855072463768116,1.0229809353805646
AL29/GD29,1.0,0.5,4.0,20,66,98.48484848484848,1.5784999091139893,104.18099400152329,1.6031977053501878,-0.026856846238913573,3880.1224060616905,0.0,6.015151515151516,1.1940694162494285
AL29/GD29,1.0,0.5,4.0,40,52,100.0,1.8073836598421837,93.98395031179355,1.8073836598421837,0.0,inf,1.0,6.923076923076923,1.4741339228256065
AL29/GD29,1.5,0.0,none,10,0,,,,,,,,,
AL29/GD29,1.5,0.0,none,20,0,,,,,,,,,
AL29/GD29,1.5,0.0,none,40,0,,,,,,,,,
AL29/GD29,1.5,0.0,3.0,10,0,,,,,,,,,
AL29/GD29,1.5,0.0,3.0,20,4,25.0,-2.216448879822683,-8.865795519290732,5.552314460596793,-4.8060366599625075,0.38509308559457295,4.0,118.75,-0.4786402565815543
AL29/GD29,1.5,0.0,3.0,40,4,50.0,0.752131625593786,3.008526502375144,6.038159701822956,-4.533896450635384,1.3317815630696117,4.0,137.75,0.13140942929614102
AL29/GD29,1.5,0.0,4.0,10,0,,,,,,,,,
AL29/GD29,1.5,0.0,4.0,20,0,,,,,,,,,
AL29/GD29,1.5,0.0,4.0,40,1,100.0,7.153209947946788,7.153209947946788,7.153209947946788,0.0,inf,1.0,398.0,0.0
AL29/GD29,1.5,0.5,none,10,43,97.67441860465115,1.8158023080462165,78.07949924598731,1.8635100760626568,-0.18792394864427892,416.4845606920698,0.0,5.813953488372093,1.1040484633298704
AL29/GD29,1.5,0.5,none,20,39,97.43589743589743,2.161032344552978,84.28026143756615,2.218608375889607,-0.026856846238913573,3139.1294991907994,0.0,6.615384615384615,1.2835345113836607
AL29/GD29,1.5,0.5,none,40,33,100.0,2.20795590152601,72.86254475035832,2.20795590152601,0.0,inf,0.0,7.2727272727272725,1.9841241809152463
AL29/GD29,1.5,0.5,3.0,10,43,97.67441860465115,1.8158023080462165,78.07949924598731,1.8635100760626568,-0.18792394864427892,416.4845606920698,0.0,5.813953488372093,1.1040484633298704
AL29/GD29,1.5,0.5,3.0,20,39,92.3076923076923,2.07623498963848,80.97316459590073,2.4064795274647843,-1.8866994642771706,15.30596413278837,3.0,6.333333333333333,0.9969385543487492
AL29/GD29,1.5,0.5,3.0,40,35,94.28571428571428,1.925714453042968,67.40000585650388,2.2850254759085935,-4.002917424239855,9.418860385223034,2.0,6.771428571428571,1.0597019039380378
AL29/GD29,1.5,0.5,4.0,10,43,97.67441860465115,1.8158023080462165,78.07949924598731,1.8635100760626568,-0.18792394864427892,416.4845606920698,0.0,5.813953488372093,1.1040484633298704
AL29/GD29,1.5,0.5,4.0,20,39,97.43589743589743,2.161032344552978,84.28026143756615,2.218608375889607,-0.026856846238913573,3139.1294991907994,0.0,6.615384615384615,1.2835345113836607
AL29/GD29,1.5,0.5,4.0,40,34,97.05882352941177,2.0521592506775086,69.77341452303529,2.2418150424050878,-4.206481876332614,17.587118778666095,1.0,7.0,1.3111167526405294
AL29/GD29,1.5,1.0,none,10,53,94.33962264150944,1.7473472963159666,92.60940670474623,1.8636860709815861,-0.19163228144435326,162.08873725369423,0.0,2.660377358490566,1.2380847774365094
AL29/GD29,1.5,1.0,none,20,50,98.0,1.8175983960790811,90.87991980395405,1.8595832626314623,-0.23966006498758247,380.20343470099124,0.0,2.84,1.2496430372776257
AL29/GD29,1.5,1.0,none,40,42,100.0,2.045033138971269,85.89139183679329,2.045033138971269,0.0,inf,0.0,3.1666666666666665,1.4884048411360482
AL29/GD29,1.5,1.0,3.0,10,53,94.33962264150944,1.7473472963159666,92.60940670474623,1.8636860709815861,-0.19163228144435326,162.08873725369423,0.0,2.660377358490566,1.2380847774365094
AL29/GD29,1.5,1.0,3.0,20,50,96.0,1.780915188455822,89.04575942279111,1.8898370657924726,-0.8332098676237837,54.435372577102996,1.0,2.8,1.1781613038179575
AL29/GD29,1.5,1.0,3.0,40,42,97.61904761904762,1.9100427831698923,80.22179689313548,2.0592263114504417,-4.206481876332614,20.070995490197184,1.0,3.142857142857143,1.1430955677573207
AL29/GD29,1.5,1.0,4.0,10,53,94.33962264150944,1.7473472963159666,92.60940670474623,1.8636860709815861,-0.19163228144435326,162.08873725369423,0.0,2.660377358490566,1.2380847774365094
AL29/GD29,1.5,1.0,4.0,20,50,98.0,1.8175983960790811,90.87991980395405,1.8595832626314623,-0.23966006498758247,380.20343470099124,0.0,2.84,1.2496430372776257
AL29/GD29,1.5,1.0,4.0,40,42,97.61904761904762,1.9100427831698923,80.22179689313548,2.0592263114504417,-4.206481876332614,20.070995490197184,1.0,3.142857142857143,1.1430955677573207
AL29/GD29,2.0,0.0,none,10,0,,,,,,,,,
AL29/GD29,2.0,0.0,none,20,0,,,,,,,,,
AL29/GD29,2.0,0.0,none,40,0,,,,,,,,,
AL29/GD29,2.0,0.0,3.0,10,0,,,,,,,,,
AL29/GD29,2.0,0.0,3.0,20,4,0.0,-3.756224217303323,-15.024896869213292,0.0,-3.756224217303323,0.0,4.0,104.75,-1.854125482520389
AL29/GD29,2.0,0.0,3.0,40,3,66.66666666666666,3.2132142167933253,9.639642650379976,7.550657297598994,-5.461671944818011,2.7649618555955175,3.0,167.66666666666666,0.5143441108235872
AL29/GD29,2.0,0.0,4.0,10,0,,,,,,,,,
AL29/GD29,2.0,0.0,4.0,20,0,,,,,,,,,
AL29/GD29,2.0,0.0,4.0,40,1,100.0,1.6379955123410659,1.6379955123410659,1.6379955123410659,0.0,inf,1.0,361.0,0.0
AL29/GD29,2.0,0.5,none,10,14,92.85714285714286,2.42748836459797,33.98483710437158,2.6342355775839925,-0.2602254042203165,131.59769166733147,0.0,5.857142857142857,1.1140814240251935
AL29/GD29,2.0,0.5,none,20,24,100.0,2.747252069010004,65.93404965624009,2.747252069010004,0.0,inf,0.0,6.541666666666667,1.4486440632416984
AL29/GD29,2.0,0.5,none,40,16,100.0,2.5453024620162834,40.724839392260535,2.5453024620162834,0.0,inf,0.0,6.6875,1.8334163383836404
AL29/GD29,2.0,0.5,3.0,10,14,92.85714285714286,2.42748836459797,33.98483710437158,2.6342355775839925,-0.2602254042203165,131.59769166733147,0.0,5.857142857142857,1.1140814240251935
AL29/GD29,2.0,0.5,3.0,20,24,95.83333333333334,2.6858797164890675,64.46111319573762,2.98554761182914,-4.206481876332614,16.324234144077067,2.0,6.166666666666667,1.1240273513692636
AL29/GD29,2.0,0.5,3.0,40,17,88.23529411764706,1.9403723206125412,32.9863294504132,2.7328109532595275,-4.002917424239855,5.120286025720008,2.0,5.705882352941177,0.766508760765895
AL29/GD29,2.0,0.5,4.0,10,14,92.85714285714286,2.42748836459797,33.98483710437158,2.6342355775839925,-0.2602254042203165,131.59769166733147,0.0,5.857142857142857,1.1140814240251935
AL29/GD29,2.0,0.5,4.0,20,24,100.0,2.747252069010004,65.93404965624009,2.747252069010004,0.0,inf,0.0,6.541666666666667,1.4486440632416984
AL29/GD29,2.0,0.5,4.0,40,17,94.11764705882352,2.2138652449963234,37.635709164937495,2.615136940079382,-4.206481876332614,9.94707507874725,1.0,6.176470588235294,1.0476588149397574
AL29/GD29,2.0,1.0,none,10,17,94.11764705882352,2.6663478194995363,45.327912931492115,2.858668467619394,-0.4107825504181879,111.34527363771186,0.0,2.1176470588235294,1.3685664477991124
AL29/GD29,2.0,1.0,none,20,26,100.0,2.335958859806051,60.73493035495732,2.335958859806051,0.0,inf,0.0,2.8076923076923075,1.3841572994021065
AL29/GD29,2.0,1.0,none,40,18,100.0,2.6879077543189087,48.38233957774035,2.6879077543189087,0.0,inf,0.0,4.277777777777778,1.6290998655560676
AL29/GD29,2.0,1.0,3.0,10,17,94.11764705882352,2.6663478194995363,45.327912931492115,2.858668467619394,-0.4107825504181879,111.34527363771186,0.0,2.1176470588235294,1.3685664477991124
AL29/GD29,2.0,1.0,3.0,20,26,100.0,2.335958859806051,60.73493035495732,2.335958859806051,0.0,inf,0.0,2.8076923076923075,1.3841572994021065
AL29/GD29,2.0,1.0,3.0,40,18,94.44444444444444,2.3729302574490307,42.712744634082554,2.7599545006126562,-4.206481876332614,11.154030348829481,1.0,4.222222222222222,1.0425621511516352
AL29/GD29,2.0,1.0,4.0,10,17,94.11764705882352,2.6663478194995363,45.327912931492115,2.858668467619394,-0.4107825504181879,111.34527363771186,0.0,2.1176470588235294,1.3685664477991124
AL29/GD29,2.0,1.0,4.0,20,26,100.0,2.335958859806051,60.73493035495732,2.335958859806051,0.0,inf,0.0,2.8076923076923075,1.3841572994021065
